elapsed_min,day_index,vehicle_count,avg_speed,vehicle_density,ir_lane1,ir_lane2,ir_lane3,ir_lane4,ir_active_lanes,minute_of_hour,hour_sin,hour_cos,vehicle_count_lag1,vehicle_count_lag5,vehicle_count_mean5m,vehicle_count_mean15m,avg_speed_lag1,avg_speed_lag5,avg_speed_mean5m,avg_speed_mean15m,vehicle_density_lag1,vehicle_density_lag5,vehicle_density_mean5m,vehicle_density_mean15m,ir_active_lanes_lag1,ir_active_lanes_lag5,ir_active_lanes_mean5m,ir_active_lanes_mean15m,target_bottleneck,target_level,naive_current_bottleneck
1531,1,126,38.3,57,0,0,1,1,2,31,0.6052939880428945,-0.7960020025346219,192.0,192.0,140.2,129.26666666666668,29.3,28.5,35.42,34.21333333333334,69.0,56.0,61.4,55.666666666666664,1.0,2.0,1.6,2.0,0,1,0
1532,1,111,41.5,69,1,0,1,1,3,32,0.6018150231520486,-0.7986355100472926,126.0,142.0,134.0,131.46666666666667,38.3,29.2,37.88,33.85333333333333,57.0,73.0,60.6,57.6,2.0,3.0,1.6,1.9333333333333333,1,2,1
1533,1,192,28.2,71,0,1,0,0,1,33,0.5983246005706588,-0.8012538126910608,111.0,64.0,159.6,133.2,41.5,44.1,34.7,33.913333333333334,69.0,73.0,60.2,57.333333333333336,3.0,1.0,1.6,1.8666666666666667,0,1,1
1534,1,148,32.4,69,0,0,0,1,1,34,0.5948227867513413,-0.8038568606172173,192.0,177.0,153.8,131.4,28.2,36.2,33.94,32.88666666666667,71.0,35.0,67.0,59.46666666666667,1.0,1.0,1.6,1.8666666666666667,0,1,1
1535,1,92,23.7,74,1,0,0,0,1,35,0.5913096483635822,-0.8064446042674827,148.0,192.0,133.8,130.0,32.4,29.3,32.82,33.013333333333335,69.0,69.0,68.0,62.06666666666667,1.0,1.0,1.6,1.7333333333333334,1,2,1
1536,1,100,25.4,47,0,0,0,0,0,36,0.5877852522924732,-0.8090169943749473,92.0,126.0,128.6,131.6,23.7,38.3,30.24,31.506666666666664,74.0,57.0,66.0,62.6,1.0,2.0,1.2,1.6,1,3,0
1537,1,78,40.4,75,0,1,1,0,2,37,0.5842496656374344,-0.8115739819650123,100.0,111.0,122.0,128.06666666666666,25.4,41.5,30.02,32.166666666666664,47.0,69.0,67.2,62.266666666666666,0.0,3.0,1.0,1.6,1,2,1
1538,1,67,25.4,49,1,1,0,0,2,38,0.5807029557109399,-0.8141155183563191,78.0,192.0,97.0,121.8,40.4,28.2,29.459999999999997,32.32666666666667,75.0,71.0,62.8,60.6,2.0,1.0,1.2,1.5333333333333334,1,2,0
1539,1,150,35.8,55,0,1,0,0,1,39,0.5771451900372336,-0.8166415551616789,67.0,148.0,97.4,128.46666666666667,25.4,32.4,30.139999999999997,32.406666666666666,49.0,69.0,60.0,61.333333333333336,2.0,1.0,1.2,1.5333333333333334,0,0,0
1540,1,164,41.3,79,1,1,1,1,4,40,0.5735764363510464,-0.8191520442889917,150.0,92.0,111.8,133.0,35.8,23.7,33.66,33.31333333333333,55.0,74.0,61.0,63.4,1.0,1.0,1.8,1.6666666666666667,1,2,1
1541,1,149,23.2,83,0,0,0,0,0,41,0.5699967625963032,-0.8216469379421636,164.0,100.0,121.6,130.13333333333333,41.3,25.4,33.22,32.96,79.0,47.0,68.2,65.2,4.0,0.0,1.8,1.5333333333333334,0,1,1
1542,1,88,37.0,83,1,1,1,0,3,42,0.5664062369248332,-0.8241261886220155,149.0,78.0,123.6,126.53333333333333,23.2,40.4,32.54,33.48,83.0,75.0,69.8,65.86666666666666,0.0,2.0,2.0,1.5333333333333334,0,1,1
1543,1,151,27.7,55,1,0,0,1,2,43,0.5628049276950684,-0.8265897491271887,88.0,67.0,140.4,132.33333333333334,37.0,25.4,32.99999999999999,32.38666666666667,83.0,49.0,71.0,64.66666666666667,3.0,2.0,2.0,1.6,1,2,1
1544,1,106,48.9,44,1,0,0,1,2,44,0.5591929034707469,-0.8290375725550416,151.0,150.0,131.6,127.6,27.7,35.8,35.62,33.23333333333333,55.0,55.0,68.8,65.26666666666667,2.0,1.0,2.2,1.6666666666666667,0,1,0
1545,1,71,34.5,67,0,1,0,1,2,45,0.5555702330196025,-0.831469612302545,106.0,164.0,113.0,119.53333333333333,48.9,41.3,34.26,33.58,44.0,79.0,66.4,65.13333333333334,2.0,4.0,1.8,1.7333333333333334,1,2,1
1546,1,191,44.2,44,1,1,1,0,3,46,0.5519369853120579,-0.8338858220671683,71.0,149.0,121.4,123.86666666666666,34.5,23.2,38.46,33.973333333333336,67.0,83.0,58.6,64.26666666666667,2.0,0.0,2.4,1.8,1,2,0
1547,1,58,36.5,59,1,1,1,0,3,47,0.5482932295199138,-0.8362861558477596,191.0,88.0,115.4,120.33333333333333,44.2,37.0,38.36,33.64,44.0,83.0,53.8,63.6,3.0,3.0,2.4,1.8,0,0,0
1548,1,115,21.3,47,0,0,0,1,1,48,0.544639035015027,-0.8386705679454242,58.0,151.0,108.2,115.2,36.5,27.7,37.08,33.18,59.0,55.0,52.2,62.0,3.0,2.0,2.2,1.8,0,1,1
1549,1,180,39.0,44,1,0,0,1,2,49,0.540974471367994,-0.8410390129643924,115.0,106.0,123.0,117.33333333333333,21.3,48.9,35.1,33.62,47.0,44.0,52.2,60.333333333333336,1.0,2.0,2.2,1.8666666666666667,0,1,0
1550,1,67,48.5,87,0,0,1,1,2,50,0.5372996083468238,-0.8433914458128857,180.0,71.0,122.2,115.66666666666667,39.0,34.5,37.9,35.27333333333333,44.0,67.0,56.2,61.2,2.0,2.0,2.2,1.9333333333333333,1,2,1
1551,1,82,38.0,86,1,0,0,1,2,51,0.5336145159156117,-0.8457278217039732,67.0,191.0,100.4,114.46666666666667,48.5,44.2,36.660000000000004,36.11333333333334,87.0,44.0,64.6,63.8,2.0,3.0,2.0,2.066666666666667,0,1,1
1552,1,95,44.6,32,0,1,0,1,2,52,0.529919264233205,-0.848048096156426,82.0,58.0,107.8,115.6,38.0,36.5,38.28,36.39333333333333,86.0,59.0,59.2,60.93333333333333,2.0,3.0,1.8,2.066666666666667,1,2,0
1553,1,110,46.5,53,0,0,0,1,1,53,0.5262139236518698,-0.8503522249955627,95.0,115.0,106.8,118.46666666666667,44.6,21.3,43.32,37.8,32.0,47.0,60.4,61.2,2.0,1.0,1.8,2.0,1,2,0
1554,1,147,26.8,40,1,0,0,0,1,54,0.5224985647159489,-0.8526401643540922,110.0,180.0,100.2,118.26666666666667,46.5,39.0,40.88,37.2,53.0,44.0,59.6,60.2,1.0,2.0,1.6,2.0,0,0,0
1555,1,61,26.4,69,0,0,0,1,1,55,0.5187732581605218,-0.8549118706729464,147.0,67.0,99.0,111.4,26.8,48.5,36.46,36.20666666666667,40.0,87.0,56.0,59.53333333333333,1.0,2.0,1.4,1.8,1,2,1
1556,1,94,38.3,55,0,0,1,1,2,56,0.515038074910054,-0.8571673007021124,61.0,82.0,101.4,107.73333333333333,26.4,38.0,36.519999999999996,37.21333333333334,69.0,86.0,49.8,57.666666666666664,1.0,2.0,1.4,1.9333333333333333,0,1,0
1557,1,144,32.3,69,0,1,1,0,2,57,0.5112930860770522,-0.8594064115014527,94.0,95.0,111.2,111.46666666666667,38.3,44.6,34.06,36.9,55.0,32.0,57.2,56.733333333333334,2.0,2.0,1.4,1.8666666666666667,0,1,1
1558,1,109,45.2,81,0,1,0,1,2,58,0.5075383629607044,-0.8616291604415256,144.0,110.0,111.0,108.66666666666667,32.3,46.5,33.8,38.06666666666667,69.0,53.0,62.8,58.46666666666667,2.0,1.0,1.6,1.8666666666666667,0,1,1
1559,1,115,47.0,36,0,1,0,0,1,59,0.5037739770455267,-0.8638355052043954,109.0,147.0,104.6,109.26666666666667,45.2,26.8,37.839999999999996,37.940000000000005,81.0,40.0,62.0,57.93333333333333,2.0,1.0,1.6,1.8,1,2,0
1560,1,59,30.6,75,1,0,1,1,3,0,0.49999999999999994,-0.8660254037844387,115.0,61.0,104.2,108.46666666666667,47.0,26.4,38.67999999999999,37.68,36.0,69.0,63.2,58.46666666666667,1.0,1.0,2.0,1.8666666666666667,1,2,1
1561,1,116,27.1,35,0,1,1,1,3,1,0.49621650367520803,-0.8681988144891424,59.0,94.0,108.6,103.46666666666667,30.6,38.3,36.44,36.53999999999999,75.0,55.0,59.2,57.86666666666667,3.0,2.0,2.2,1.8666666666666667,0,1,0
1562,1,158,43.4,44,0,0,0,0,0,2,0.49242356010346716,-0.8703556959398997,116.0,144.0,111.4,110.13333333333334,27.1,32.3,38.66,37.0,35.0,69.0,54.2,56.86666666666667,3.0,2.0,1.8,1.6666666666666667,1,3,0
1563,1,65,28.2,48,1,0,0,0,1,3,0.48862124149695485,-0.8724960070727972,158.0,109.0,102.6,106.8,43.4,45.2,35.260000000000005,37.46,44.0,81.0,47.6,56.93333333333333,0.0,2.0,1.6,1.6666666666666667,1,2,0
1564,1,147,44.7,89,1,1,1,1,4,4,0.48480962024633717,-0.8746197071393957,65.0,115.0,109.0,104.6,28.2,47.0,34.8,37.84,48.0,36.0,58.2,59.93333333333333,1.0,1.0,2.2,1.8,1,2,1
1565,1,122,32.7,65,1,1,1,1,4,5,0.48098876891938763,-0.8767267557075077,147.0,59.0,121.6,108.26666666666667,44.7,30.6,35.220000000000006,36.78666666666666,89.0,75.0,56.2,58.46666666666667,4.0,3.0,2.4,1.9333333333333333,0,0,1
1566,1,179,40.0,60,1,1,1,1,4,6,0.4771587602596086,-0.8788171126619653,122.0,116.0,134.2,114.73333333333333,32.7,27.1,37.8,36.919999999999995,65.0,35.0,61.2,56.733333333333334,4.0,3.0,2.6,2.066666666666667,0,1,0
1567,1,66,22.9,82,1,0,1,1,3,7,0.4733196671848435,-0.8808907382053855,179.0,158.0,115.8,112.8,40.0,43.4,33.7,35.473333333333336,60.0,44.0,68.8,60.06666666666667,4.0,0.0,3.2,2.1333333333333333,0,1,1
1568,1,136,38.7,77,1,1,1,0,3,8,0.4694715627858911,-0.8829475928589268,66.0,65.0,130.0,114.53333333333333,22.9,28.2,35.8,34.95333333333333,82.0,48.0,74.6,61.666666666666664,3.0,1.0,3.6,2.2666666666666666,0,0,1
1569,1,106,33.6,72,0,1,0,1,2,9,0.4656145203251112,-0.884987637463042,136.0,147.0,121.8,111.8,38.7,44.7,33.58,35.406666666666666,77.0,89.0,71.2,63.8,3.0,4.0,3.2,2.3333333333333335,0,1,1
1570,1,119,37.6,33,0,0,1,1,2,10,0.4617486132350339,-0.8870108331782217,106.0,122.0,121.2,115.66666666666667,33.6,32.7,34.559999999999995,36.15333333333333,72.0,65.0,64.8,61.4,2.0,4.0,2.8,2.4,1,3,0
1571,1,147,25.0,42,1,1,0,1,3,11,0.457873915116957,-0.8890171414857363,119.0,179.0,114.8,119.2,37.6,40.0,31.560000000000002,35.266666666666666,33.0,60.0,61.2,60.53333333333333,2.0,4.0,2.6,2.466666666666667,1,3,0
1572,1,132,42.1,42,0,1,0,1,2,12,0.4539904997395473,-0.8910065241883676,147.0,66.0,128.0,118.4,25.0,22.9,35.4,35.92,42.0,82.0,53.2,58.733333333333334,3.0,3.0,2.4,2.466666666666667,1,2,0
1573,1,195,45.9,30,1,1,0,1,3,13,0.45009844103743496,-0.892978943411137,132.0,136.0,139.8,124.13333333333334,42.1,38.7,36.839999999999996,35.96666666666667,42.0,77.0,43.8,55.333333333333336,2.0,3.0,2.4,2.533333333333333,0,1,0
1574,1,162,26.5,34,0,0,1,1,2,14,0.446197813109809,-0.894934361602025,195.0,106.0,151.0,127.26666666666667,45.9,33.6,35.42,34.6,30.0,72.0,36.2,55.2,3.0,2.0,2.4,2.6,1,2,0
1575,1,157,22.9,86,0,1,1,1,3,15,0.4422886902190017,-0.8968727415326881,162.0,119.0,158.6,133.8,26.5,37.6,32.480000000000004,34.086666666666666,34.0,33.0,46.8,55.93333333333333,2.0,2.0,2.6,2.6,0,1,1
1576,1,161,20.7,89,1,1,0,1,3,16,0.4383711467890773,-0.898794046299167,157.0,147.0,161.4,136.8,22.9,25.0,31.619999999999997,33.66,86.0,42.0,56.2,59.53333333333333,3.0,3.0,2.6,2.6,1,3,1
1577,1,145,39.3,68,1,1,0,1,3,17,0.4344452574044172,-0.9006982393225879,161.0,132.0,164.0,135.93333333333334,20.7,42.1,31.060000000000002,33.38666666666667,89.0,42.0,61.4,61.13333333333333,3.0,2.0,2.8,2.8,1,2,1
1578,1,178,38.2,56,1,0,1,0,2,18,0.4305110968082947,-0.9025852843498609,145.0,195.0,160.6,143.46666666666667,39.3,45.9,29.52,34.05333333333333,68.0,30.0,66.6,61.666666666666664,3.0,3.0,2.6,2.8666666666666667,1,2,0
1579,1,88,36.4,75,1,1,1,1,4,19,0.42656873990145855,-0.9044551454543679,178.0,162.0,145.8,139.53333333333333,38.2,26.5,31.5,33.5,56.0,34.0,74.8,60.733333333333334,2.0,2.0,3.0,2.8666666666666667,0,0,1
1580,1,147,27.0,45,0,1,0,0,1,20,0.4226182617406995,-0.9063077870366499,88.0,157.0,143.8,141.2,36.4,22.9,32.32000000000001,33.12,75.0,86.0,66.6,59.4,4.0,3.0,2.6,2.6666666666666665,0,1,0
1581,1,63,31.7,81,0,0,0,0,0,21,0.4186597375374284,-0.9081431738250811,147.0,161.0,124.2,133.46666666666667,27.0,20.7,34.519999999999996,32.56666666666667,45.0,89.0,65.0,60.8,1.0,3.0,2.0,2.4,1,2,1
1582,1,121,37.8,72,1,0,1,1,3,22,0.4146932426562392,-0.9099612708765431,63.0,145.0,119.4,137.13333333333333,31.7,39.3,34.220000000000006,33.56,81.0,68.0,65.8,60.13333333333333,0.0,3.0,2.0,2.4,0,1,1
1583,1,68,34.9,66,1,1,0,0,2,23,0.41071885261347724,-0.9117620435770886,121.0,178.0,97.4,132.6,37.8,38.2,33.559999999999995,33.306666666666665,72.0,56.0,67.8,59.4,3.0,2.0,2.0,2.3333333333333335,0,1,1
1584,1,91,49.6,31,1,0,0,0,1,24,0.40673664307580043,-0.9135454576426008,68.0,88.0,98.0,131.6,34.9,36.4,36.2,34.373333333333335,66.0,75.0,59.0,56.666666666666664,2.0,4.0,1.4,2.2666666666666666,0,0,0
1585,1,75,24.1,42,1,0,0,1,2,25,0.4027466898587373,-0.9153114791194471,91.0,147.0,83.6,128.66666666666666,49.6,27.0,35.62,33.47333333333333,31.0,45.0,58.4,57.266666666666666,1.0,1.0,1.6,2.2666666666666666,1,2,0
1586,1,183,40.9,67,1,1,1,1,4,26,0.39874906892524614,-0.917060074385124,75.0,63.0,107.6,131.06666666666666,24.1,31.7,37.46,34.53333333333333,42.0,81.0,55.6,58.93333333333333,2.0,0.0,2.4,2.3333333333333335,0,1,1
1587,1,81,32.1,37,0,0,1,1,2,27,0.3947438563842674,-0.9187912101488982,183.0,121.0,99.6,127.66666666666667,40.9,37.8,36.32,33.86666666666666,67.0,72.0,48.6,58.6,4.0,3.0,2.2,2.3333333333333335,0,1,0
1588,1,158,32.8,50,1,1,1,1,4,28,0.39073112848927377,-0.9205048534524404,81.0,68.0,117.6,125.2,32.1,34.9,35.9,32.99333333333333,37.0,66.0,45.4,59.93333333333333,2.0,2.0,2.6,2.4,0,1,0
1589,1,145,41.5,36,0,1,0,0,1,29,0.3867109616368213,-0.9222009716704516,158.0,91.0,128.4,124.06666666666666,32.8,49.6,34.279999999999994,33.99333333333333,50.0,31.0,46.4,60.06666666666667,4.0,1.0,2.6,2.3333333333333335,1,2,0
1590,1,186,40.8,79,0,0,0,1,1,30,0.3826834323650899,-0.9238795325112867,145.0,75.0,150.6,126.0,41.5,24.1,37.62,35.18666666666666,36.0,42.0,53.8,59.6,1.0,2.0,2.4,2.2,1,2,1
1591,1,169,49.7,54,0,1,0,1,2,31,0.37864861735243294,-0.9255405040175664,186.0,183.0,147.8,126.53333333333333,40.8,40.9,39.379999999999995,37.120000000000005,79.0,67.0,51.2,57.266666666666666,1.0,4.0,2.0,2.1333333333333333,1,2,0
1592,1,117,23.9,40,0,1,0,1,2,32,0.3746065934159118,-0.9271838545667875,169.0,81.0,155.0,124.66666666666667,49.7,32.1,37.739999999999995,36.093333333333334,54.0,37.0,51.8,55.4,2.0,2.0,2.0,2.066666666666667,1,2,0
1593,1,113,23.1,41,1,0,1,0,2,33,0.3705574375098363,-0.9288095528719242,117.0,158.0,146.0,120.33333333333333,23.9,32.8,35.8,35.08666666666667,40.0,50.0,50.0,54.4,2.0,4.0,1.6,2.066666666666667,0,1,0
1594,1,97,41.7,77,1,0,1,1,3,34,0.3665012267242976,-0.9304175679820245,113.0,145.0,136.4,120.93333333333334,23.1,41.5,35.84,35.440000000000005,41.0,36.0,58.2,54.53333333333333,2.0,1.0,2.0,2.0,1,2,1
1595,1,53,37.4,64,1,0,1,0,2,35,0.36243803828370136,-0.9320078692827987,97.0,186.0,109.8,114.66666666666667,41.7,40.8,35.160000000000004,36.13333333333333,77.0,79.0,55.2,55.8,3.0,1.0,2.2,2.066666666666667,1,3,1
1596,1,80,28.2,60,1,0,1,1,3,36,0.35836794954530066,-0.9335804264972016,53.0,169.0,92.0,115.8,37.4,49.7,30.860000000000003,35.9,64.0,54.0,56.4,54.4,2.0,2.0,2.4,2.2666666666666666,0,1,1
1597,1,188,22.4,68,0,1,0,1,2,37,0.35429103799771566,-0.9351352096860118,80.0,117.0,106.2,120.26666666666667,28.2,23.9,30.560000000000002,34.873333333333335,60.0,40.0,62.0,54.13333333333333,3.0,2.0,2.4,2.2,1,2,1
1598,1,170,22.6,30,0,0,0,1,1,38,0.35020738125946793,-0.9366721892483975,188.0,113.0,117.6,127.06666666666666,22.4,23.1,30.46,34.053333333333335,68.0,41.0,59.8,51.733333333333334,2.0,2.0,2.2,2.1333333333333333,0,1,0
1599,1,102,46.8,84,0,0,1,1,2,39,0.34611705707749285,-0.9381913359224842,170.0,97.0,118.6,127.8,22.6,41.7,31.479999999999997,33.86666666666667,30.0,77.0,61.2,55.266666666666666,1.0,3.0,2.0,2.2,1,3,1
1600,1,108,25.8,87,0,1,0,0,1,40,0.3420201433256689,-0.9396926207859083,102.0,53.0,129.6,130.0,46.8,37.4,29.160000000000004,33.980000000000004,84.0,64.0,65.8,58.266666666666666,2.0,2.0,1.8,2.1333333333333333,1,3,1
1601,1,122,29.7,50,0,1,1,1,3,41,0.3379167180033274,-0.9411760152563705,108.0,80.0,138.0,125.93333333333334,25.8,28.2,29.46,33.233333333333334,87.0,60.0,63.8,57.13333333333333,1.0,3.0,1.8,2.066666666666667,1,2,0
1602,1,100,26.8,71,0,1,0,1,2,42,0.3338068592337712,-0.9426414910921783,122.0,188.0,120.4,127.2,29.7,22.4,30.340000000000003,32.88,50.0,68.0,64.4,59.4,3.0,2.0,1.8,2.066666666666667,1,2,1
1603,1,128,30.6,42,1,1,1,0,3,43,0.32969064526278735,-0.9440890203927842,100.0,170.0,112.0,125.2,26.8,22.6,31.940000000000005,32.733333333333334,71.0,30.0,66.8,58.86666666666667,2.0,1.0,2.2,2.0,1,3,0
1604,1,105,22.1,81,0,0,0,1,1,44,0.32556815445715703,-0.9455185755993167,128.0,102.0,112.6,122.53333333333333,30.6,46.8,27.0,31.44,42.0,84.0,66.2,61.86666666666667,3.0,2.0,2.0,2.0,1,2,1
1605,1,127,35.6,86,0,0,1,1,2,45,0.32143946530316175,-0.9469301294951056,105.0,108.0,116.4,118.6,22.1,25.8,28.96,31.09333333333333,81.0,87.0,66.0,62.333333333333336,1.0,1.0,2.2,2.066666666666667,0,1,1
1606,1,198,22.0,66,1,0,1,0,2,46,0.31730465640509214,-0.9483236552061993,127.0,122.0,131.6,120.53333333333333,35.6,29.7,27.420000000000005,29.24666666666667,86.0,50.0,69.2,63.13333333333333,2.0,3.0,2.0,2.066666666666667,0,1,1
1607,1,69,44.0,88,0,1,1,0,2,47,0.3131638064837498,-0.9496991262018769,198.0,100.0,125.4,117.33333333333333,22.0,26.8,30.860000000000003,30.58666666666667,66.0,71.0,72.6,66.33333333333333,2.0,2.0,2.0,2.066666666666667,0,1,1
1608,1,126,27.0,86,0,1,1,1,3,48,0.3090169943749475,-0.9510565162951535,69.0,128.0,125.0,118.2,44.0,30.6,30.139999999999997,30.84666666666667,88.0,42.0,81.4,69.33333333333333,2.0,3.0,2.0,2.1333333333333333,0,1,1
1609,1,182,36.2,79,0,0,0,1,1,49,0.30486429902801077,-0.9523957996432784,126.0,105.0,140.4,123.86666666666666,27.0,22.1,32.96,30.480000000000004,86.0,81.0,81.0,69.46666666666667,3.0,1.0,2.0,2.0,1,2,1
1610,1,84,46.4,70,0,0,0,0,0,50,0.30070579950427334,-0.9537169507482268,182.0,127.0,131.8,125.93333333333334,36.2,35.6,35.12,31.08,79.0,86.0,77.8,69.86666666666666,1.0,2.0,1.6,1.8666666666666667,1,2,0
1611,1,150,39.5,52,1,1,1,1,4,51,0.296541574975571,-0.9550199444571866,84.0,198.0,122.2,130.6,46.4,22.0,38.620000000000005,31.833333333333332,70.0,66.0,75.0,69.33333333333333,0.0,2.0,2.0,1.9333333333333333,0,1,0
1612,1,81,36.0,58,1,0,1,1,3,52,0.2923717047227366,-0.9563047559630355,150.0,69.0,124.6,123.46666666666667,39.5,44.0,37.02,32.74,52.0,88.0,69.0,68.66666666666667,4.0,2.0,2.2,2.0,0,1,0
1613,1,93,29.7,33,0,0,0,1,1,53,0.28819626813408944,-0.9575713608048144,81.0,126.0,118.0,118.33333333333333,36.0,27.0,37.56,33.21333333333333,58.0,86.0,58.4,68.86666666666666,3.0,3.0,1.8,2.0,1,3,0
1614,1,159,30.0,74,0,1,0,1,2,54,0.2840153447039226,-0.958819734868193,93.0,182.0,113.4,122.13333333333334,29.7,36.2,36.32,32.093333333333334,33.0,79.0,57.4,68.2,1.0,1.0,2.0,2.0,1,2,1
1615,1,88,40.1,71,1,0,0,1,2,55,0.2798290140309927,-0.9600498543859285,159.0,84.0,114.2,120.8,30.0,46.4,35.06,33.04666666666667,74.0,70.0,57.6,67.13333333333334,2.0,0.0,2.4,2.066666666666667,0,1,1
1616,1,98,49.8,58,1,0,1,0,2,56,0.2756373558169992,-0.9612616959383189,88.0,150.0,103.8,119.2,40.1,39.5,37.12,34.38666666666666,71.0,52.0,58.8,67.66666666666667,2.0,4.0,2.0,2.0,1,2,0
1617,1,83,39.9,51,0,1,1,1,3,57,0.2714404498650746,-0.9624552364536472,98.0,81.0,104.2,118.06666666666666,49.8,36.0,37.9,35.26,58.0,58.0,57.4,66.33333333333333,2.0,3.0,2.0,2.066666666666667,0,1,0
1618,1,95,36.7,88,0,0,0,0,0,58,0.2672383760782566,-0.9636304532086231,83.0,93.0,104.6,115.86666666666666,39.9,29.7,39.3,35.666666666666664,51.0,33.0,68.4,69.4,3.0,1.0,1.8,1.8666666666666667,1,2,1
1619,1,195,41.9,67,0,1,1,1,3,59,0.2630312144579752,-0.9647873238288128,95.0,159.0,111.8,121.86666666666666,36.7,30.0,41.68,36.986666666666665,88.0,74.0,67.0,68.46666666666667,0.0,2.0,2.0,2.0,0,1,1
1620,1,151,34.0,43,0,1,0,1,2,0,0.258819045102521,-0.9659258262890682,195.0,88.0,124.4,123.46666666666667,41.9,40.1,40.46,36.879999999999995,67.0,71.0,61.4,65.6,3.0,2.0,2.0,2.0,1,2,0
1621,1,149,21.8,50,1,0,1,1,3,1,0.2546019482055273,-0.9670459389139432,151.0,98.0,134.6,120.2,34.0,49.8,34.86,36.86666666666667,43.0,58.0,59.8,64.53333333333333,2.0,2.0,2.2,2.066666666666667,1,2,1
1622,1,58,36.9,43,0,0,0,1,1,2,0.2503800040544418,-0.9681476403781076,149.0,83.0,129.6,119.46666666666667,21.8,39.9,34.260000000000005,36.39333333333333,50.0,51.0,58.2,61.53333333333333,3.0,3.0,1.8,2.0,0,1,0
1623,1,79,48.7,85,1,0,0,1,2,3,0.2461532930289928,-0.9692309097067544,58.0,95.0,126.4,116.33333333333333,36.9,36.7,36.660000000000004,37.84,43.0,88.0,57.6,61.46666666666667,1.0,0.0,2.2,1.9333333333333333,1,2,1
1624,1,158,25.3,43,1,0,0,1,2,4,0.24192189559966817,-0.9702957262759964,79.0,195.0,119.0,114.73333333333333,48.7,41.9,33.34,37.11333333333334,85.0,67.0,52.8,59.06666666666667,2.0,3.0,2.0,2.0,1,2,0
1625,1,111,40.7,70,1,0,1,1,3,5,0.23768589232617293,-0.9713420698132614,158.0,151.0,111.0,116.53333333333333,25.3,34.0,34.68,36.733333333333334,43.0,43.0,58.2,59.06666666666667,2.0,2.0,2.2,2.2,1,2,1
1626,1,179,26.0,58,1,0,1,0,2,6,0.23344536385590553,-0.9723699203976766,111.0,149.0,117.0,118.46666666666667,40.7,21.8,35.519999999999996,35.833333333333336,70.0,50.0,59.8,59.46666666666667,3.0,3.0,2.0,2.066666666666667,1,3,1
1627,1,136,36.1,43,1,1,0,0,2,7,0.22920039092241454,-0.9733792584604484,179.0,58.0,132.6,122.13333333333334,26.0,36.9,35.36,35.84,58.0,43.0,59.8,58.46666666666667,2.0,1.0,2.2,2.0,0,1,0
1628,1,114,22.9,66,0,1,1,1,3,8,0.2249510543438652,-0.9743700647852351,136.0,79.0,139.6,123.53333333333333,36.1,48.7,30.2,35.38666666666667,43.0,85.0,56.0,60.666666666666664,2.0,2.0,2.4,2.1333333333333333,1,2,1
1629,1,73,33.5,71,1,0,0,0,1,9,0.22069743502150113,-0.9753423205085127,114.0,158.0,122.6,117.8,22.9,25.3,31.839999999999996,35.620000000000005,66.0,43.0,61.6,60.46666666666667,3.0,2.0,2.2,2.066666666666667,0,0,1
1630,1,111,42.7,80,1,1,0,1,3,10,0.21643961393810318,-0.9762960071199333,73.0,111.0,122.6,119.33333333333333,33.5,40.7,32.239999999999995,35.79333333333333,71.0,70.0,63.6,61.06666666666667,1.0,3.0,2.2,2.1333333333333333,1,3,1
1631,1,154,30.4,88,0,1,1,1,3,11,0.21217767215644642,-0.9772311064626789,111.0,179.0,117.6,123.06666666666666,42.7,26.0,33.12,34.5,80.0,58.0,69.6,63.06666666666667,3.0,2.0,2.4,2.2,1,2,1
1632,1,93,39.9,61,0,1,0,0,1,12,0.20791169081775931,-0.9781476007338057,154.0,136.0,109.0,123.73333333333333,30.4,36.1,33.88,34.5,88.0,43.0,73.2,63.733333333333334,3.0,2.0,2.2,2.066666666666667,1,2,0
1633,1,83,43.9,75,1,0,1,1,3,13,0.2036417511401777,-0.9790454724845838,93.0,114.0,102.8,122.93333333333334,39.9,22.9,38.08,34.980000000000004,61.0,66.0,75.0,62.86666666666667,1.0,3.0,2.2,2.2666666666666666,0,1,1
1634,1,131,47.8,42,1,1,1,1,4,14,0.19936793441719725,-0.9799247046208296,83.0,73.0,114.4,118.66666666666667,43.9,33.5,40.94,35.373333333333335,75.0,71.0,69.2,61.2,3.0,1.0,2.8,2.3333333333333335,0,1,0
1635,1,89,27.0,81,1,0,0,0,1,15,0.19509032201612816,-0.9807852804032304,131.0,111.0,110.0,114.53333333333333,47.8,42.7,37.8,34.906666666666666,42.0,80.0,69.4,63.733333333333334,4.0,3.0,2.4,2.2666666666666666,0,1,1
1636,1,121,32.0,76,0,0,0,0,0,16,0.19080899537654497,-0.9816271834476639,89.0,154.0,103.4,112.66666666666667,27.0,30.4,38.12,35.586666666666666,81.0,88.0,67.0,65.46666666666667,1.0,3.0,1.8,2.066666666666667,1,2,1
1637,1,192,24.6,62,1,0,0,0,1,17,0.18652403600873463,-0.9824503977255097,121.0,93.0,123.2,121.6,32.0,39.9,35.06,34.766666666666666,76.0,61.0,67.2,66.73333333333333,0.0,1.0,1.8,2.066666666666667,0,1,1
1638,1,137,49.8,71,1,1,1,1,4,18,0.18223552549214728,-0.9832549075639546,192.0,83.0,134.0,125.46666666666667,24.6,43.9,36.239999999999995,34.84,62.0,75.0,66.4,65.8,1.0,3.0,2.0,2.2,0,1,0
